exchange_id, data_time, channel_no, seq, price, qty, money, bid_no, ask_no, trade_flag
2,20211118131938300,2011,26019373,4.91,3400,16694,24969147,26019363,F
2,20211118131938300,2011,26019374,4.91,300,1473,24975070,26019363,F
2,20211118131938300,2011,26019375,4.91,5000,24550,24992442,26019363,F
2,20211118131938300,2011,26019376,4.91,400,1964,25036945,26019363,F
2,20211118131938300,2011,26019377,4.91,5000,24550,25051021,26019363,F
2,20211118131938300,2011,26019378,4.91,2000,9820,25357610,26019363,F
2,20211118131938300,2011,26019379,4.91,4060,19934.6,25357735,26019363,F
2,20211118131938300,2011,26019382,20.29,200,4058,26019381,26016561,F
2,20211118131938280,2014,25718332,3.33,3000,9990,25715240,25718331,F
2,20211118131938300,2011,26019383,20.29,500,10145,26019381,26018299,F
2,20211118131938300,2011,26019384,0,100,0,25945658,0,4
2,20211118131938280,2022,484758,0,100000,0,484699,0,4
2,20211118131938290,2034,6163003,0,40,0,6162895,0,4
2,20211118131938280,2032,2703248,0,110,0,2703133,0,4
2,20211118131938290,2014,25718335,0,100,0,25644358,0,4
2,20211118131938290,2022,484759,0,11000,0,0,484595,4
2,20211118131938290,2022,484760,0,4000,0,0,484592,4
2,20211118131938290,2012,25553789,30.58,1800,55044,25552451,25553788,F
2,20211118131938290,2012,25553790,30.58,200,6116,25553277,25553788,F
2,20211118131938290,2012,25553792,0,400,0,0,24962991,4
2,20211118131938290,2012,25553795,0,100,0,25225718,0,4
2,20211118131938290,2014,25718337,0,600,0,25442661,0,4
2,20211118131938290,2022,484763,0,7700,0,0,483296,4
2,20211118131938290,2022,484764,0,7800,0,483294,0,4
2,20211118131938290,2014,25718339,0,900,0,0,25606618,4
2,20211118131938290,2014,25718340,0,1000,0,0,24071837,4
2,20211118131938300,2013,25875396,5.62,1100,6182,25446803,25875395,F
2,20211118131938300,2011,26019386,0,1400,0,25961633,0,4
2,20211118131938300,2013,25875400,3.75,100,375,25863459,25875399,F
2,20211118131938300,2013,25875401,0,100,0,25854905,0,4
2,20211118131938300,2013,25875402,0,4200,0,24041878,0,4
2,20211118131938300,2013,25875406,3.68,2000,7360,24487885,25875405,F
2,20211118131938300,2011,26019387,0,100,0,26017905,0,4
2,20211118131938300,2013,25875408,5.62,300,1686,25446803,25875407,F
2,20211118131938310,2031,4954805,0,160,0,0,4954782,4
2,20211118131938310,2013,25875411,27.29,100,2729,25545864,25875410,F
2,20211118131938310,2013,25875414,4.05,3500,14175,25875413,24900020,F
2,20211118131938310,2011,26019390,0,1000,0,21771139,0,4
2,20211118131938300,2014,25718343,6.78,100,678,25060524,25718342,F
2,20211118131938290,2012,25553797,3.58,6600,23628,25553796,25280360,F
2,20211118131938290,2012,25553798,3.58,2200,7876,25553796,25310018,F
2,20211118131938290,2012,25553799,0,900,0,0,25366681,4
2,20211118131938300,2014,25718344,0,20000,0,0,25496358,4
2,20211118131938300,2014,25718345,0,100,0,25686630,0,4
2,20211118131938300,2014,25718347,0,800,0,0,6073727,4
2,20211118131938300,2012,25553801,0,500,0,24644546,0,4
2,20211118131938300,2012,25553803,0,3000,0,25506279,0,4
2,20211118131938300,2014,25718350,0,100,0,8831788,0,4
2,20211118131938300,2012,25553806,26.59,400,10636,25553805,25517991,F
2,20211118131938300,2014,25718352,25.44,100,2544,25512263,25718351,F
2,20211118131938300,2014,25718354,25.44,200,5088,25512263,25718353,F
2,20211118131938300,2012,25553807,0,600,0,0,25158079,4
2,20211118131938300,2012,25553809,49.82,500,24910,25553808,25549950,F
2,20211118131938300,2012,25553811,0,900,0,0,25377577,4
2,20211118131938310,2011,26019391,0,1300,0,0,26007695,4
2,20211118131938310,2031,4954807,0,60,0,0,4944605,4
2,20211118131938310,2013,25875419,5.85,100,585,24501855,25875418,F
2,20211118131938310,2013,25875420,0,200,0,795011,0,4
2,20211118131938310,2013,25875422,10.62,1200,12744,25875421,25371968,F
2,20211118131938310,2023,656839,0,20000,0,635804,0,4
2,20211118131938310,2033,6284905,234.995,10,2349.95,6284904,6284257,F
2,20211118131938310,2013,25875426,0,500,0,25796624,0,4
2,20211118131938310,2031,4954808,0,30,0,0,4954802,4
2,20211118131938310,2011,26019393,19.71,200,3942,26019392,25950808,F
2,20211118131938320,2023,656840,0,150000,0,654449,0,4
2,20211118131938320,2023,656841,0,150000,0,654448,0,4
2,20211118131938310,2031,4954810,205.902,90,18531.2,4954763,4954809,F
2,20211118131938310,2031,4954811,205.901,100,20590.1,4954121,4954809,F
2,20211118131938310,2031,4954812,205.9,160,32944,4954044,4954809,F
2,20211118131938320,2023,656843,0,150000,0,0,654446,4
2,20211118131938310,2012,25553814,36.68,100,3668,24450371,25553813,F
2,20211118131938310,2012,25553815,36.68,200,7336,24673801,25553813,F
2,20211118131938310,2012,25553816,36.68,500,18340,24924347,25553813,F
2,20211118131938310,2012,25553817,36.68,800,29344,24947851,25553813,F
2,20211118131938310,2012,25553820,26.59,600,15954,25553805,25553819,F
2,20211118131938310,2012,25553821,0,100,0,25222166,0,4
2,20211118131938310,2012,25553822,0,100,0,25216163,0,4
2,20211118131938310,2012,25553824,29.15,300,8745,25553823,25379699,F
2,20211118131938310,2012,25553825,29.15,100,2915,25553823,25537409,F
2,20211118131938310,2012,25553826,0,1000,0,0,19678607,4
2,20211118131938310,2034,6163008,363.754,30,10912.6,6163007,6162522,F
2,20211118131938310,2034,6163009,363.759,30,10912.8,6163007,6162510,F
2,20211118131938310,2014,25718360,0,1000,0,0,25107845,4
2,20211118131938310,2014,25718362,5.1,500,2550,25718361,25573036,F
2,20211118131938310,2014,25718363,0,600,0,25442631,0,4
2,20211118131938310,2012,25553829,8.98,100,898,25553736,25553828,F
2,20211118131938320,2013,25875430,5.62,200,1124,25446803,25875429,F
2,20211118131938310,2012,25553831,8.98,100,898,25553736,25553830,F
2,20211118131938310,2012,25553832,0,100,0,25541867,0,4
2,20211118131938320,2012,25553833,0,100,0,25550043,0,4
2,20211118131938320,2012,25553834,0,2700,0,25506351,0,4
2,20211118131938320,2023,656846,0,150000,0,0,654445,4
2,20211118131938320,2031,4954817,0,30,0,0,4954813,4
2,20211118131938320,2031,4954818,0,60,0,0,4954558,4
2,20211118131938320,2011,26019399,0,100,0,0,25977034,4
2,20211118131938320,2031,4954819,0,40,0,0,4954543,4
2,20211118131938330,2013,25875437,27.63,100,2763,25864052,25875436,F
2,20211118131938330,2013,25875439,112.09,300,33627,25839514,25875438,F
2,20211118131938330,2013,25875442,31.83,200,6366,25856413,25875441,F
2,20211118131938320,2034,6163012,363.759,10,3637.59,6163011,6162510,F
2,20211118131938330,2013,25875443,31.83,800,25464,25864749,25875441,F
2,20211118131938320,2012,25553837,10.8,1100,11880,25535636,25553836,F
2,20211118131938320,2012,25553838,10.8,300,3240,25552229,25553836,F
2,20211118131938320,2012,25553840,29.16,1000,29160,25552574,25553839,F
2,20211118131938320,2024,645032,0,140200,0,0,643100,4
2,20211118131938320,2034,6163013,0,60,0,6162227,0,4
2,20211118131938330,2014,25718368,0,200,0,25642439,0,4
2,20211118131938330,2034,6163016,0,80,0,6162316,0,4
2,20211118131938320,2024,645034,0,140200,0,643102,0,4
2,20211118131938320,2024,645036,0,140200,0,641942,0,4
2,20211118131938320,2024,645037,0,140200,0,0,641939,4
2,20211118131938320,2012,25553842,0,200,0,25429660,0,4
2,20211118131938330,2012,25553844,0,2900,0,0,25548637,4
2,20211118131938330,2011,26019400,0,5000,0,0,25789303,4
2,20211118131938330,2011,26019402,58.57,400,23428,26012483,26019401,F
2,20211118131938330,2013,25875448,4.34,1500,6510,25697463,25875447,F
2,20211118131938330,2011,26019406,0,1400,0,0,25958817,4
2,20211118131938330,2011,26019407,0,500,0,0,25958820,4
2,20211118131938330,2013,25875449,4.34,1500,6510,25698469,25875447,F
2,20211118131938330,2031,4954823,0,30,0,0,4954820,4
2,20211118131938340,2011,26019411,14.18,5000,70900,26019410,25952833,F
2,20211118131938340,2011,26019412,0,500,0,0,25958822,4
2,20211118131938340,2013,25875452,5.25,600,3150,4181902,25875451,F
2,20211118131938340,2011,26019416,0,500,0,0,25958860,4
2,20211118131938340,2011,26019417,0,2000,0,0,25958852,4
2,20211118131938340,2013,25875455,22.21,500,11105,25845878,25875454,F
2,20211118131938340,2013,25875457,0,100,0,25756006,0,4
2,20211118131938340,2011,26019419,11.29,100,1129,26019418,25999080,F
2,20211118131938340,2011,26019421,0,5000,0,15350626,0,4
2,20211118131938340,2011,26019422,0,500,0,0,25958834,4
2,20211118131938340,2011,26019423,0,500,0,0,25685708,4
2,20211118131938340,2011,26019424,0,100,0,0,25868943,4
2,20211118131938330,2012,25553848,0,100,0,24547848,0,4
2,20211118131938330,2012,25553850,1.92,2000,3840,25304001,25553849,F
2,20211118131938330,2014,25718371,0,2200,0,25041761,0,4
2,20211118131938330,2034,6163020,422,10,4220,6162962,6163019,F
2,20211118131938340,2012,25553852,0,200,0,0,24990107,4
2,20211118131938340,2012,25553853,0,2900,0,25533435,0,4
2,20211118131938330,2014,25718374,28.4,100,2840,25645405,25718373,F
2,20211118131938340,2034,6163021,0,170,0,6162788,0,4
2,20211118131938340,2014,25718376,8.66,1000,8660,25718375,25669073,F
2,20211118131938340,2014,25718377,0,2700,0,0,25227662,4
2,20211118131938340,2014,25718380,25.83,300,7749,25718379,25694586,F
2,20211118131938340,2012,25553856,5.23,100,523,25523669,25553855,F
2,20211118131938340,2012,25553857,5.23,100,523,25523670,25553855,F
2,20211118131938340,2012,25553858,5.23,100,523,25523671,25553855,F
2,20211118131938340,2012,25553859,5.23,100,523,25523672,25553855,F
2,20211118131938340,2012,25553860,5.23,100,523,25523673,25553855,F
2,20211118131938340,2012,25553861,5.23,100,523,25523680,25553855,F
2,20211118131938340,2012,25553862,5.23,100,523,25523681,25553855,F
2,20211118131938340,2012,25553863,5.23,100,523,25523684,25553855,F
2,20211118131938340,2012,25553864,5.23,100,523,25523688,25553855,F
2,20211118131938340,2012,25553865,5.23,100,523,25523691,25553855,F
2,20211118131938340,2012,25553866,5.23,100,523,25523697,25553855,F
2,20211118131938340,2012,25553867,5.23,100,523,25523711,25553855,F
2,20211118131938340,2012,25553868,5.23,100,523,25523713,25553855,F
2,20211118131938340,2012,25553869,5.23,100,523,25523718,25553855,F
2,20211118131938340,2012,25553870,5.23,100,523,25523719,25553855,F
2,20211118131938340,2012,25553871,5.23,100,523,25523724,25553855,F
2,20211118131938340,2012,25553872,5.23,100,523,25524218,25553855,F
2,20211118131938340,2012,25553873,5.23,100,523,25524235,25553855,F
2,20211118131938340,2012,25553874,5.23,2000,10460,25532382,25553855,F
2,20211118131938340,2012,25553875,5.23,900,4707,25544004,25553855,F
2,20211118131938340,2013,25875460,5.25,100,525,4181902,25875459,F
2,20211118131938340,2013,25875462,5.25,100,525,4181902,25875461,F
2,20211118131938340,2012,25553876,0,100,0,0,25543903,4
2,20211118131938340,2011,26019427,17.4,1000,17400,26019426,25403206,F
2,20211118131938340,2011,26019428,0,600,0,0,25958871,4
2,20211118131938340,2013,25875463,0,200,0,0,25672831,4
2,20211118131938340,2013,25875465,5.25,100,525,4181902,25875464,F
2,20211118131938340,2011,26019429,0,100,0,0,25822334,4
2,20211118131938350,2013,25875467,5.96,1300,7748,25191057,25875466,F
2,20211118131938350,2061,927233,2.331,500,1165.5,921896,927232,F
2,20211118131938350,2013,25875468,0,700,0,25867342,0,4
2,20211118131938350,2013,25875469,0,100,0,25765765,0,4
2,20211118131938350,2013,25875471,5.96,300,1788,25191057,25875470,F
2,20211118131938350,2011,26019431,26.24,500,13120,21170538,26019430,F
2,20211118131938350,2011,26019432,26.23,2100,55083,25870926,26019430,F
2,20211118131938350,2013,25875473,5.96,300,1788,25191057,25875472,F
2,20211118131938350,2013,25875474,0,1600,0,0,25863363,4
2,20211118131938350,2011,26019435,13.96,800,11168,25680222,26019434,F
2,20211118131938350,2011,26019437,11.28,300,3384,26004001,26019436,F
2,20211118131938350,2011,26019438,0,200,0,0,25964674,4
2,20211118131938340,2014,25718382,7.92,2500,19800,16084335,25718381,F
2,20211118131938340,2014,25718383,0,500,0,0,19434229,4
2,20211118131938340,2012,25553877,0,900,0,0,25542049,4
2,20211118131938340,2024,645038,0,150000,0,0,644738,4
2,20211118131938340,2012,25553878,0,100,0,0,24886410,4
2,20211118131938340,2014,25718384,0,2500,0,0,25718341,4
2,20211118131938340,2012,25553880,45.05,400,18020,25553879,25545996,F
2,20211118131938340,2014,25718386,27.64,100,2764,25715999,25718385,F
2,20211118131938340,2034,6163023,137.932,20,2758.64,6162706,6163022,F
2,20211118131938350,2014,25718388,0,500,0,0,25694188,4
2,20211118131938350,2014,25718389,0,500,0,0,25694139,4
2,20211118131938350,2012,25553883,0,100,0,0,25474116,4
2,20211118131938350,2014,25718391,0,300,0,0,25694171,4
2,20211118131938350,2014,25718393,0,1000,0,0,25634685,4
2,20211118131938350,2034,6163025,137.89,70,9652.3,6163024,6163022,F
2,20211118131938350,2034,6163027,137.89,10,1378.9,6163026,6163022,F
2,20211118131938350,2014,25718396,0,5000,0,0,25718349,4
2,20211118131938350,2014,25718398,7.86,700,5502,23803113,25718397,F
2,20211118131938350,2014,25718400,0,25000,0,0,25718348,4
2,20211118131938350,2014,25718401,0,1300,0,0,25106050,4
2,20211118131938350,2011,26019439,0,500,0,0,25958842,4
2,20211118131938350,2011,26019440,0,500,0,0,25964687,4
2,20211118131938360,2011,26019441,0,500,0,0,25964686,4
2,20211118131938360,2011,26019442,0,500,0,0,25964685,4
2,20211118131938360,2013,25875476,0,600,0,0,24391237,4
2,20211118131938360,2011,26019443,0,500,0,0,25964689,4
2,20211118131938360,2011,26019445,0,500,0,0,25964690,4
2,20211118131938360,2011,26019446,0,500,0,0,25964694,4
2,20211118131938360,2011,26019447,0,500,0,0,25964683,4
2,20211118131938360,2061,927236,2.331,80,186.48,921896,927235,F
2,20211118131938360,2031,4954827,193.191,10,1931.91,4954826,4954257,F
2,20211118131938360,2011,26019454,0,500,0,0,25964700,4
2,20211118131938360,2013,25875481,5.25,1900,9975,4181902,25875480,F
2,20211118131938360,2013,25875482,5.25,400,2100,9123890,25875480,F
2,20211118131938360,2013,25875483,5.25,10000,52500,12874086,25875480,F
2,20211118131938360,2013,25875484,5.25,100,525,16774292,25875480,F
2,20211118131938360,2013,25875485,5.25,1000,5250,17943835,25875480,F
2,20211118131938360,2013,25875486,5.25,200,1050,18419839,25875480,F
2,20211118131938360,2013,25875487,5.25,5000,26250,18678316,25875480,F
2,20211118131938360,2013,25875488,5.25,400,2100,18938159,25875480,F
2,20211118131938360,2013,25875489,5.25,300,1575,19727313,25875480,F
2,20211118131938360,2013,25875490,5.25,100,525,20574543,25875480,F
2,20211118131938360,2013,25875491,5.25,1000,5250,22114109,25875480,F
2,20211118131938360,2013,25875492,5.25,100,525,22354259,25875480,F
2,20211118131938360,2013,25875493,5.25,200,1050,23432768,25875480,F
2,20211118131938360,2013,25875494,5.25,200,1050,23521590,25875480,F
2,20211118131938360,2013,25875495,5.25,600,3150,23781798,25875480,F
2,20211118131938360,2013,25875496,5.25,200,1050,24006959,25875480,F
2,20211118131938360,2013,25875497,5.25,700,3675,24682406,25875480,F
2,20211118131938360,2013,25875498,5.25,500,2625,24751416,25875480,F
2,20211118131938360,2011,26019455,0,500,0,0,25964704,4
2,20211118131938360,2013,25875499,5.25,900,4725,25116806,25875480,F
2,20211118131938360,2013,25875500,5.25,1000,5250,25121473,25875480,F
2,20211118131938360,2013,25875501,5.25,2000,10500,25130176,25875480,F
2,20211118131938360,2013,25875502,5.25,1000,5250,25214358,25875480,F
2,20211118131938360,2013,25875503,5.25,400,2100,25215396,25875480,F
2,20211118131938360,2013,25875504,5.25,200,1050,25228506,25875480,F
2,20211118131938360,2013,25875505,5.25,1000,5250,25241263,25875480,F
2,20211118131938360,2013,25875506,5.25,1500,7875,25257496,25875480,F
2,20211118131938360,2013,25875509,5.66,2000,11320,25875508,22205236,F
2,20211118131938360,2033,6284907,264.015,50,13200.8,6284864,6284906,F
2,20211118131938360,2011,26019458,30.25,800,24200,25566360,26019457,F
2,20211118131938360,2061,927238,2.331,20,46.62,921896,927237,F
2,20211118131938360,2013,25875511,5.25,600,3150,25257496,25875510,F
2,20211118131938360,2013,25875513,5.25,300,1575,25257496,25875512,F
2,20211118131938360,2013,25875515,5.25,200,1050,25257496,25875514,F
2,20211118131938350,2014,25718405,9.2,100,920,25718290,25718404,F
2,20211118131938350,2014,25718406,9.2,400,3680,25718333,25718404,F
2,20211118131938350,2014,25718408,0,200,0,0,24681709,4
2,20211118131938350,2012,25553887,0,300,0,8291836,0,4
2,20211118131938350,2012,25553888,0,300,0,0,8291832,4
2,20211118131938350,2012,25553889,0,100,0,0,25513185,4
2,20211118131938350,2034,6163032,0,300,0,6163026,0,4
2,20211118131938360,2014,25718410,41.78,200,8356,25686532,25718409,F
2,20211118131938360,2012,25553890,0,1000,0,4998926,0,4
2,20211118131938360,2012,25553891,0,3000,0,0,17414089,4
2,20211118131938360,2014,25718412,10.24,500,5120,25674363,25718411,F
2,20211118131938360,2012,25553893,0,2300,0,25506378,0,4
2,20211118131938360,2014,25718414,0,100,0,25644372,0,4
2,20211118131938370,2013,25875517,0,200,0,0,25849819,4
2,20211118131938360,2014,25718418,9.2,300,2760,25718333,25718417,F
2,20211118131938370,2014,25718420,7.5,300,2250,25700227,25718419,F
2,20211118131938370,2011,26019460,32.85,100,3285,25985728,26019459,F
2,20211118131938370,2012,25553898,0,300,0,14881889,0,4
2,20211118131938370,2011,26019464,0,5200,0,0,712916,4
2,20211118131938370,2013,25875521,5.25,700,3675,25257496,25875520,F
2,20211118131938370,2013,25875523,5.25,500,2625,25257496,25875522,F
2,20211118131938370,2013,25875525,5.25,1000,5250,25257496,25875524,F
2,20211118131938370,2013,25875527,5.25,1100,5775,25257496,25875526,F
2,20211118131938370,2013,25875529,5.25,200,1050,25257496,25875528,F
2,20211118131938370,2013,25875530,5.25,200,1050,25280645,25875528,F
2,20211118131938370,2013,25875532,5.25,300,1575,25280645,25875531,F
2,20211118131938370,2013,25875533,5.25,500,2625,25304943,25875531,F
2,20211118131938370,2013,25875534,5.25,100,525,25311794,25875531,F
2,20211118131938370,2013,25875536,5.25,1600,8400,25311794,25875535,F
2,20211118131938370,2013,25875537,5.25,3900,20475,25321403,25875535,F
2,20211118131938370,2011,26019466,9.09,300,2727,26019465,25107212,F
2,20211118131938370,2013,25875539,5.25,300,1575,25321403,25875538,F
2,20211118131938370,2011,26019468,26.33,100,2633,25959459,26019467,F
2,20211118131938370,2013,25875542,5.25,100,525,25321403,25875541,F
2,20211118131938370,2013,25875544,5.25,200,1050,25321403,25875543,F
2,20211118131938370,2013,25875545,0,100,0,0,25849815,4
2,20211118131938370,2013,25875547,28.02,200,5604,22648938,25875546,F
2,20211118131938370,2011,26019469,0,15800,0,25930637,0,4
2,20211118131938380,2011,26019471,26.26,100,2626,26019470,26012766,F
2,20211118131938380,2011,26019472,26.26,400,10504,26019470,26014096,F
2,20211118131938370,2014,25718423,44.6,100,4460,25718422,25718040,F
2,20211118131938370,2012,25553899,0,400,0,0,22366658,4
2,20211118131938370,2014,25718425,0,2900,0,0,25718417,4
2,20211118131938370,2014,25718428,9.19,500,4595,24271290,25718427,F
2,20211118131938370,2014,25718430,9.19,2400,22056,24271290,25718429,F
2,20211118131938370,2012,25553901,0,100,0,4187809,0,4
2,20211118131938380,2013,25875555,4.7,2400,11280,25389175,25875554,F
2,20211118131938370,2014,25718433,10.24,100,1024,25674363,25718432,F
2,20211118131938370,2012,25553902,0,5000,0,24099558,0,4
2,20211118131938370,2012,25553903,0,1500,0,0,12969857,4
2,20211118131938380,2012,25553904,0,100,0,0,25552741,4
2,20211118131938380,2012,25553905,0,500,0,6853546,0,4
2,20211118131938380,2012,25553907,0,1600,0,0,24906935,4
2,20211118131938380,2013,25875556,4.7,200,940,25600359,25875554,F
2,20211118131938380,2013,25875557,4.7,400,1880,25637863,25875554,F
2,20211118131938380,2014,25718435,5.38,1000,5380,25283957,25718434,F
2,20211118131938380,2013,25875559,3.79,1700,6443,25868778,25875558,F
2,20211118131938380,2034,6163037,278.875,90,25098.8,6162950,6163036,F
2,20211118131938380,2034,6163038,278.874,110,30676.1,6162943,6163036,F
2,20211118131938380,2033,6284913,205.222,60,12313.3,6284912,6284314,F
2,20211118131938380,2033,6284914,205.24,90,18471.6,6284912,6283928,F
2,20211118131938380,2011,26019475,26.23,2000,52460,25870926,26019474,F
2,20211118131938380,2032,2703256,0,10,0,2703249,0,4
2,20211118131938380,2014,25718437,0,3000,0,0,25563219,4
2,20211118131938380,2061,927240,2.331,390,909.09,921896,927239,F
2,20211118131938380,2014,25718440,67.15,600,40290,25718439,25658283,F
2,20211118131938380,2014,25718441,0,200,0,21832695,0,4
2,20211118131938380,2031,4954831,145.561,30,4366.83,4953685,4954830,F
2,20211118131938380,2014,25718442,0,1800,0,0,19702036,4
2,20211118131938390,2012,25553908,0,400,0,0,23097019,4
2,20211118131938390,2014,25718443,0,300,0,25689691,0,4
2,20211118131938390,2013,25875564,5.25,500,2625,25321403,25875563,F
2,20211118131938390,2013,25875566,5.25,800,4200,25410970,25875565,F
2,20211118131938390,2013,25875568,5.25,200,1050,25410970,25875567,F
2,20211118131938390,2013,25875569,5.25,600,3150,25412164,25875567,F
2,20211118131938390,2011,26019480,0,200,0,0,22571739,4
2,20211118131938390,2013,25875572,24.2,100,2420,25875571,25000397,F
2,20211118131938390,2034,6163042,363.855,40,14554.2,6163041,6162086,F
2,20211118131938390,2013,25875574,0,400,0,25316424,0,4
2,20211118131938390,2013,25875577,5.25,200,1050,25412164,25875576,F
2,20211118131938390,2013,25875579,5.25,300,1575,25412164,25875578,F
2,20211118131938390,2013,25875581,5.25,200,1050,25412164,25875580,F
2,20211118131938390,2014,25718446,0,400,0,25442656,0,4
2,20211118131938390,2013,25875583,5.25,300,1575,25412164,25875582,F
2,20211118131938390,2013,25875585,5.25,200,1050,25412164,25875584,F
2,20211118131938390,2013,25875587,5.25,200,1050,25412164,25875586,F
2,20211118131938390,2013,25875589,5.25,300,1575,25412164,25875588,F
2,20211118131938390,2013,25875591,5.25,200,1050,25412164,25875590,F
2,20211118131938390,2013,25875593,5.25,200,1050,25412164,25875592,F
2,20211118131938390,2013,25875595,5.25,200,1050,25412164,25875594,F
2,20211118131938390,2014,25718447,0,100,0,25644330,0,4
2,20211118131938390,2013,25875597,5.25,200,1050,25412164,25875596,F
2,20211118131938390,2013,25875599,5.25,1100,5775,25412164,25875598,F
2,20211118131938390,2013,25875602,5.25,800,4200,25412164,25875601,F
2,20211118131938390,2013,25875604,5.25,200,1050,25412164,25875603,F
2,20211118131938390,2013,25875606,5.25,300,1575,25412164,25875605,F
2,20211118131938390,2013,25875608,5.25,500,2625,25412164,25875607,F
2,20211118131938390,2013,25875610,5.25,800,4200,25412164,25875609,F
2,20211118131938390,2013,25875612,5.25,900,4725,25412164,25875611,F
2,20211118131938390,2013,25875614,5.25,300,1575,25412164,25875613,F
2,20211118131938390,2013,25875615,5.25,500,2625,25434811,25875613,F
2,20211118131938390,2013,25875616,0,100,0,25854915,0,4
2,20211118131938390,2013,25875618,5.25,300,1575,25434811,25875617,F
2,20211118131938390,2013,25875619,5.25,500,2625,25458446,25875617,F
2,20211118131938390,2013,25875621,5.25,700,3675,25458446,25875620,F
2,20211118131938390,2013,25875624,5.25,700,3675,25458446,25875623,F
2,20211118131938390,2013,25875626,5.25,100,525,25458446,25875625,F
2,20211118131938390,2013,25875627,5.25,800,4200,25523830,25875625,F
2,20211118131938390,2013,25875629,5.25,800,4200,25523830,25875628,F
2,20211118131938390,2013,25875631,5.25,400,2100,25523830,25875630,F
2,20211118131938390,2013,25875632,5.25,500,2625,25587679,25875630,F
2,20211118131938390,2013,25875634,5.62,1000,5620,25451480,25875633,F
2,20211118131938390,2013,25875635,0,200,0,0,25739128,4
2,20211118131938390,2013,25875637,22.25,200,4450,25875636,25869366,F
2,20211118131938390,2023,656848,0,150000,0,653540,0,4
2,20211118131938390,2012,25553917,7.55,1300,9815,24081591,25553916,F
2,20211118131938390,2012,25553918,7.55,500,3775,24210278,25553916,F
2,20211118131938390,2012,25553919,7.55,400,3020,24241070,25553916,F
2,20211118131938390,2012,25553920,7.55,600,4530,24335074,25553916,F
2,20211118131938390,2014,25718449,7.7,2300,17710,25710163,25718448,F
2,20211118131938390,2012,25553922,165.88,200,33176,25553921,25551337,F
2,20211118131938390,2011,26019485,39.65,100,3965,26010719,26019484,F
2,20211118131938390,2011,26019486,39.65,100,3965,26015106,26019484,F
2,20211118131938390,2011,26019487,39.65,300,11895,26016380,26019484,F
2,20211118131938390,2013,25875642,5.25,300,1575,25587679,25875641,F
2,20211118131938390,2013,25875643,5.25,1900,9975,25618205,25875641,F
2,20211118131938390,2013,25875644,5.25,300,1575,25640993,25875641,F
2,20211118131938390,2011,26019489,16.69,200,3338,26019093,26019488,F
2,20211118131938390,2013,25875645,5.25,300,1575,25649059,25875641,F
2,20211118131938390,2013,25875647,5.25,600,3150,25649059,25875646,F
2,20211118131938390,2013,25875648,0,100,0,0,25821550,4
2,20211118131938390,2033,6284916,0,390,0,6284673,0,4
2,20211118131938390,2033,6284917,0,110,0,6284498,0,4
2,20211118131938390,2033,6284918,0,630,0,6284370,0,4
2,20211118131938390,2014,25718453,46.43,100,4643,25718452,25660393,F
2,20211118131938400,2011,26019491,296.2,100,29620,23215379,26019490,F
2,20211118131938400,2013,25875652,0,1100,0,0,25074855,4
2,20211118131938400,2014,25718457,0,100,0,0,25714334,4
2,20211118131938400,2013,25875654,0,600,0,0,25721864,4
2,20211118131938400,2014,25718458,0,10000,0,23581934,0,4
2,20211118131938400,2014,25718460,3.11,100,311,25718459,24689979,F
2,20211118131938400,2012,25553924,12.72,600,7632,25536462,25553923,F
2,20211118131938400,2011,26019495,296.26,100,29626,26019494,26010571,F
2,20211118131938400,2011,26019497,76.25,100,7625,26019496,26010925,F
2,20211118131938400,2012,25553925,0,100,0,25550045,0,4
2,20211118131938400,2014,25718462,0,100,0,0,25714328,4
2,20211118131938400,2013,25875657,0,400,0,25796633,0,4
2,20211118131938400,2014,25718465,0,100,0,0,25714337,4
2,20211118131938400,2014,25718466,0,100,0,0,25714343,4
2,20211118131938400,2012,25553927,7.55,200,1510,24335074,25553926,F
2,20211118131938410,2012,25553930,0,1000,0,22473026,0,4
2,20211118131938400,2014,25718468,150.31,300,45093,25718467,25694831,F
2,20211118131938400,2014,25718469,0,100,0,0,25714346,4
2,20211118131938400,2014,25718471,0,1000,0,0,168127,4
2,20211118131938410,2034,6163045,0,120,0,6162974,0,4
2,20211118131938410,2014,25718473,0,400,0,25442624,0,4
2,20211118131938410,2014,25718474,0,100,0,21128091,0,4
2,20211118131938410,2012,25553933,0,2100,0,25506433,0,4
2,20211118131938410,2034,6163047,0,60,0,6162732,0,4
2,20211118131938410,2034,6163048,0,210,0,0,6159434,4
2,20211118131938410,2034,6163049,0,50,0,6162757,0,4
2,20211118131938410,2012,25553934,0,400,0,0,25548680,4
2,20211118131938410,2012,25553935,0,500,0,0,9725015,4
2,20211118131938410,2012,25553936,0,200,0,0,24033120,4
2,20211118131938400,2013,25875661,5.63,100,563,25875660,25840034,F
2,20211118131938400,2031,4954835,132.082,20,2641.64,4947877,4954834,F
2,20211118131938400,2031,4954836,0,50,0,0,4953056,4
2,20211118131938410,2013,25875664,0,100,0,0,25841325,4
2,20211118131938400,2031,4954838,132.084,10,1320.84,4954837,4954833,F
2,20211118131938400,2011,26019503,2.87,8500,24395,18300580,26019502,F
2,20211118131938410,2013,25875667,0,200,0,0,25870953,4
2,20211118131938410,2031,4954845,0,160,0,0,4954806,4
